"index_no";"Company";"TypeName";"inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"gpu_name";"OpSys";"Weight";"Price"
1010;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i3";"2.40";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";1.64;36444
1011;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"hybrid";"1024";"0";"Nvidia";"  GeForce GTX 1050";"windows";2.65;50563
1012;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";1.26;81998
1013;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.48;84715
1014;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.54;100551
1015;"HP";"Notebook";13.3;1366;768;0;"Intel";"Core i3";"2.40";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";1.49;42624
1016;"Toshiba";"Notebook";13.3;1366;768;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.5;64469
1017;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.40";4;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";2.04;41025
1018;"Lenovo";"Notebook";17.3;3840;2160;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Nvidia";"  Quadro 3000M";"windows";2.4;158135
1019;"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.47;79387
1020;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.43;118761
1021;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i3";"2.30";4;"HDD";"1024";"0";"Intel";"  HD Graphics 520";"windows";2.08;42410
1022;"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.2;84715
1023;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.11;61219
1024;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";"  GeForce 930MX";"windows";1.64;63160
1025;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.40";8;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";2.09;55754
1026;"HP";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.26;83064
1027;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";2.31;63350
1028;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";1.95;56477
1029;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.29;86527
1030;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Nvidia";"  GeForce 930MX";"windows";2.63;57542
1031;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.64;51841
1032;"Acer";"Notebook";15.6;1366;768;0;"AMD";"A9-Series 9420";"3.00";6;"HDD";"1024";"0";"AMD";"  Radeon R5";"windows";2.1;21792
1033;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1050";"windows";2.7;63499
1034;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.95;63670
1035;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.84;65481
1036;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.26;71875
1037;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"windows";2.04;39534
1038;"Toshiba";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.47;91908
1039;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";2.09;56634
1040;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.64;53840
1041;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";"2.50";4;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.8;45128
1042;"Vero";"Notebook";14.0;1366;768;0;"Intel";"Atom X5-Z8350";"1.44";2;"Flash Storage";"32";"0";"Intel";"  HD Graphics 400";"windows";1.45;11231
1043;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.50";16;"SSD";"256";"0";"Nvidia";"  GeForce 930M";"windows";2.4;75924
1044;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";2.3;55923
1045;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";1.54;53280
1046;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.40";8;"Hybrid";"256";"  500GB HDD";"Intel";"  HD Graphics 520";"windows";1.84;112066
1047;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.43;78268
1048;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.70";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 980M";"windows";3.78;82352
1049;"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 980M";"windows";4.6;122011
1050;"Asus";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";"1.60";4;"Flash Storage";"16";"0";"Intel";"  HD Graphics 400";"other";1.2;15339
1051;"Lenovo";"Notebook";14.0;2560;1440;0;"Intel";"Core i7";"2.60";16;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.1;139594
1052;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";"  GeForce 940MX";"windows";1.91;52161
1053;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";"2.70";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";2.3;58288
1054;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";2.04;52161
1055;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";"2.70";16;"SSD";"1024";"0";"Intel";"  HD Graphics 620";"windows";1.2;120093
1056;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";2.31;37570
1057;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"  HD Graphics 620";"N/A";1.96;26587
1058;"Acer";"Notebook";15.6;1366;768;0;"AMD";"A8-Series 7410";"2.20";8;"HDD";"1024";"0";"AMD";"  Radeon R5";"windows";2.4;23923
1059;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";"2.70";12;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.6;69211
1060;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1060";"windows";2.94;96916
1062;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.60";16;"HDD";"1024";"0";"Nvidia";"  GeForce GTX 965M";"N/A";4.0;53173
1063;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"Intel";"  HD Graphics";"windows";2.25;29784
1064;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.70";16;"HDD";"2048";"0";"AMD";"  Radeon R7 M445";"windows";2.32;52747
1065;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1060";"windows";1.8;102777
1066;"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.29;77682
1067;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.70";64;"SSD";"1024";"0";"Nvidia";"  GeForce GTX 980 ";"windows";3.58;211788
1068;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.62;42518
1069;"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 970M";"windows";3.21;70809
1070;"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";"1.10";8;"Flash Storage";"256";"0";"Intel";"  HD Graphics 515";"macos";0.92;69264
1071;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";2.06;25680
1072;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";2.31;63883
1073;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.26;63883
1074;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.49;58075
1075;"Lenovo";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.3;91295
1076;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";"2.30";8;"HDD";"1024";"0";"AMD";"  Radeon R5 M330";"windows";3.0;35112
1077;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.30";4;"HDD";"1024";"0";"Nvidia";"  GeForce GTX 950M";"windows";2.3;52055
1078;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1070";"windows";3.78;133147
1079;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";2.1;28771
1080;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";2.31;50083
1081;"Lenovo";"Ultrabook";12.5;2560;1440;1;"Intel";"Core M";"1.20";8;"SSD";"512";"0";"Intel";"  HD Graphics 515";"windows";0.99;74539
1082;"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.70";32;"SSD";"512";"1024";"Nvidia";"  GeForce GTX 980M";"windows";4.6;172627
1083;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";"1.44";4;"Flash Storage";"64";"0";"Intel";"  HD Graphics 400";"windows";0.69;34433
1084;"HP";"Ultrabook";13.3;3840;2160;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";"  HD Graphics 620";"windows";1.3;109171
1085;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";2.18;39960
1086;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";1.54;54931
1087;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"AMD";"  FirePro W4190M";"windows";1.9;79654
1088;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"180";"0";"Intel";"  HD Graphics 520";"windows";1.7;63883
1089;"HP";"Notebook";13.3;3200;1800;0;"Intel";"Pentium Dual";"1.50";4;"Flash Storage";"32";"0";"Intel";"  HD Graphics 515";"other";1.29;32767
1090;"Acer";"Notebook";15.6;1366;768;0;"AMD";"A8-Series 7410";"2.20";4;"HDD";"500";"0";"AMD";"  Radeon R5";"windows";2.4;20619
1091;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"500";"0";"Intel";"  HD Graphics";"linux";2.2;20965
1092;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";"  HD Graphics 520";"N/A";1.86;18434
1093;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1060";"windows";2.7;85195
1094;"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";"1.60";4;"SSD";"256";"0";"AMD";"  Radeon 530";"windows";1.4;43602
1095;"HP";"Netbook";12.5;1366;768;0;"Intel";"Core i5";"2.30";4;"SSD";"128";"0";"Intel";"  HD Graphics 520";"windows";2.4;85195
1096;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 950M";"windows";2.4;42571
1097;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"AMD";"  Radeon R7 M445";"windows";2.36;34035
1098;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Nvidia";"  GeForce GTX 965M";"windows";2.6;85195
1099;"HP";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"1024";"0";"Intel";"  HD Graphics 405";"windows";1.96;26640
1100;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 980M";"windows";4.3;122491
1101;"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i3";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"windows";1.5;60481
1102;"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i3";"2.30";4;"SSD";"128";"0";"Intel";"  HD Graphics 520";"windows";1.5;62176
1103;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.50";4;"SSD";"16";"0";"Intel";"  HD Graphics";"other";2.2;11136
1104;"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";"2.60";8;"HDD";"1024";"0";"AMD";"  FirePro W6150M";"windows";3.0;154459
1105;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.80";16;"SSD";"512";"0";"Nvidia";"  GeForce GTX 1050 Ti";"windows";2.4;63883
1106;"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.5;75290
1107;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 960M";"windows";2.9;80516
1108;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";"2.30";4;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";2.1;46194
1109;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series 9220";"2.50";4;"HDD";"1024";"0";"AMD";"  Radeon R4";"windows";2.1;21205
1110;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 960M";"windows";2.59;71342
1111;"HP";"Notebook";13.3;3200;1800;1;"Intel";"Core M";"1.10";8;"SSD";"256";"0";"Intel";"  HD Graphics 515";"windows";1.16;90523
1112;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"AMD";"  Radeon R5 M315";"windows";2.24;40980
1113;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.00";4;"SSD";"128";"0";"Intel";"  HD Graphics 520";"windows";2.1;22857
1114;"HP";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"512";"0";"Intel";"  HD Graphics 520";"windows";1.16;104908
1115;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";"1.44";4;"Flash Storage";"64";"0";"Intel";"  HD Graphics 400";"other";0.69;29251
1116;"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";"2.40";8;"SSD";"256";"0";"Intel";"  Iris Plus Graphics 640";"windows";1.23;73473
1117;"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.70";16;"SSD";"256";"1024";"Nvidia";"  GeForce GTX 980M";"windows";4.6;146519
1118;"Razer";"Ultrabook";12.5;3840;2160;1;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.25;54825
1119;"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";"  HD Graphics 620";"windows";1.05;118601
1120;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 960M";"windows";3.52;69929
1121;"Vero";"Notebook";13.3;1920;1080;0;"Intel";"Atom X5-Z8350";"1.44";4;"Flash Storage";"32";"0";"Intel";"  HD Graphics 400";"windows";1.35;10443
1122;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.16;90043
1123;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.43;80613
1124;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"linux";2.09;27899
1125;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.40";4;"HDD";"1024";"0";"Intel";"  HD Graphics 620";"windows";2.0;23177
1126;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.8;88924
1127;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";"1.44";4;"Flash Storage";"64";"0";"Intel";"  HD Graphics 400";"windows";0.69;25521
1128;"HP";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.26;100966
1129;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1060";"N/A";2.4;52694
1130;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";"2.30";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1060";"windows";3.35;60153
1131;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";"2.70";8;"HDD";"2048";"0";"Intel";"  HD Graphics 620";"windows";2.04;33513
1132;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";"2.60";8;"SSD";"512";"0";"Nvidia";"  Quadro M500M";"windows";1.8;109244
1133;"Asus";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";"1.10";4;"Flash Storage";"32";"0";"Intel";"  HD Graphics 500";"windows";1.5;14812
1134;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.84;40067
1135;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"Nvidia";"  GeForce 940MX";"windows";2.23;32820
1136;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.50";16;"hybrid";"1024";"0";"AMD";"  Radeon R7 M360";"windows";2.5;58555
1137;"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Nvidia";"  Quadro M3000M";"windows";3.0;210424
1138;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"AMD";"  Radeon R7 M445";"windows";2.5;41772
1139;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.70";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 980M";"windows";3.78;127819
1140;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.88;115709
1141;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";"2.60";16;"SSD";"512";"0";"Intel";"  HD Graphics 520";"windows";2.8;130003
1142;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1050";"windows";2.4;60888
1143;"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.48;86793
1144;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Nvidia";"  Quadro M1000M";"windows";2.59;118761
1145;"HP";"2 in 1 Convertible";13.3;2560;1440;1;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.48;95851
1146;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Nvidia";"  Quadro M1000M";"windows";2.0;101179
1147;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.26;122381
1148;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";"  GeForce 940MX";"windows";2.18;53807
1149;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.88;84129
1150;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.27;124622
1151;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";"  HD Graphics 520";"N/A";1.9;18062
1152;"HP";"Notebook";15.6;1366;768;0;"AMD";"E-Series 7110";"1.80";4;"HDD";"500";"0";"AMD";"  Radeon R2 Graphics";"windows";1.86;15824
1153;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.30";8;"HDD";"1024";"0";"AMD";"  Radeon R5 M330";"N/A";2.32;31915
1154;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.80";8;"HDD";"1024";"0";"Nvidia";"  GeForce GTX 1050Ti";"windows";2.62;63883
1155;"Dell";"Notebook";15.6;3840;2160;1;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Nvidia";"  GeForce 960M";"windows";2.04;119916
1156;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series A6-9220";"2.50";4;"SSD";"256";"0";"AMD";"  Radeon 520";"windows";1.91;25515
1157;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 1050 Ti";"windows";2.7;79536
1158;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";"2.60";12;"SSD";"512";"0";"Intel";"  HD Graphics 520";"windows";1.4;122491
1159;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.30";8;"hybrid";"1024";"0";"AMD";"  Radeon R5 M330";"windows";2.5;42011
1160;"HP";"2 in 1 Convertible";13.3;2560;1440;1;"Intel";"Core i7";"2.60";8;"SSD";"512";"0";"Intel";"  HD Graphics 520";"windows";1.48;108744
1161;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.7;79867
1162;"MSI";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";"  GeForce GTX 970M";"windows";1.7;94252
1163;"HP";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.80";8;"HDD";"1024";"0";"Nvidia";"  GeForce GTX 1050";"windows";2.62;47899
1164;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";"2.00";8;"HDD";"1024";"0";"Intel";"  HD Graphics 520";"windows";2.2;24456
1165;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"  HD Graphics 520";"N/A";2.1;25414
1166;"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"  GeForce GTX 1050 Ti";"windows";2.62;79813
1167;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 620";"windows";1.95;74059
1168;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Nvidia";"  GeForce 920MX ";"windows";2.2;24935
1169;"HP";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storage";"32";"0";"Intel";"  HD Graphics 400";"windows";1.44;13267
1170;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";"  GeForce GTX 1050";"windows";2.2;44702
1171;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"  HD Graphics 520";"windows";1.96;36177
1172;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";"1.80";16;"SSD";"512";"0";"Intel";"  UHD Graphics 620";"windows";2.1;61752
1173;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"500";"0";"Intel";"  HD Graphics";"windows";2.2;19660
